the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000020DA7C52C00000000008574440,682280,0101000020110F00007CF94AB839675FC1AB44B36ADFF05241,40.679931640625,-73.950813293457,Brooklyn,NB,New Building,321196807,3053728,NB,2990,false,4610,2/6/2019,2/4/2020 12:00,75,HERKIMER STREET,303,UGB CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,5,4
0101000020E610000000000020D87152C00000004008574440,460280,0101000020110F000049EB351087545FC1EDEC5FB2DFF05241,40.6799392700195,-73.7788162231445,Queens,NB,New Building,421519093,4860679,NB,2991,false,3110,6/7/2019,1/23/2020 12:00,120-60,SMITH STREET,412,SINGLA CONCEPTS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020D87152C00000004008574440,389240,0101000020110F000049EB351087545FC1EDEC5FB2DFF05241,40.6799392700195,-73.7788162231445,Queens,NB,New Building,421521767,4860678,NB,2992,false,2630,6/13/2019,1/23/2020 12:00,120-56,SMITH STREET,412,SINGLA CONCEPTS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000020B77E52C0000000E008574440,697086,0101000020110F00003B15D0F3636A5FC1F0938F65E0F05241,40.6799583435059,-73.9799270629883,Brooklyn,A1,ALT 1 Enlargement,321605349,3018982,A1,2993,true,1121,9/6/2019,9/5/2020 12:00,640,BALTIC STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000020617F52C0000000E009574440,685000,0101000020110F00008E84E9B6846B5FC1BC3F4284E1F05241,40.679988861084,-73.9903030395508,Brooklyn,A1,ALT 1 Enlargement,321542620,3007327,A1,2994,true,0,11/18/2019,5/15/2020 12:00,434,UNION STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,3
0101000020E610000000000000EB7C52C0000000E009574440,841824,0101000020110F0000B6613F6256675FC1BC3F4284E1F05241,40.679988861084,-73.9518432617188,Brooklyn,NB,New Building,321475694,3425800,NB,2995,false,5688,9/24/2019,12/4/2019 12:00,37,HERKIMER STREET,303,BBM CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000060447352C0000000E00A574440,513875,0101000020110F0000C77052C7F1565FC123F4F4A2E2F05241,40.6800193786621,-73.8010482788086,Queens,A1,ALT 1 Enlargement,421721818,4260072,A1,2996,true,1707,6/14/2019,6/12/2020 12:00,140-18,116TH AVENUE,412,FUTURE RESTORATION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A02A7252C0000000E00A574440,216000,0101000020110F0000D7E8A73213555FC123F4F4A2E2F05241,40.6800193786621,-73.7838516235352,Queens,A1,ALT 1 Enlargement,421889371,4265721,A1,2997,true,700,11/1/2019,9/28/2020 12:00,160-22,119 DRIVE,412,ALL TIME CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000408F7A52C0000000E00B574440,1292484,0101000020110F0000B4D088DA54635FC127B1A7C1E3F05241,40.6800498962402,-73.9149932861328,Brooklyn,NB,New Building,321191651,3425506,NB,2998,false,8733,11/4/2019,10/17/2020 12:00,163,MACDOUGAL STREET,316,TGC CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,5,9
0101000020E610000000000040697152C0000000E00B574440,13689408,0101000020110F00009D6021BBCA535FC127B1A7C1E3F05241,40.6800498962402,-73.7720489501953,Queens,NB,New Building,421364106,4607552,NB,2999,false,92496,7/17/2019,7/16/2020 12:00,127-10,LOCUST  MANOR LANE,412,D & F CONSTRUCTION GROUP,RESIDENTIAL: APARTMENT HOUSES,14,82
0101000020E610000000000060197C52C0000000400C574440,2680724,0101000020110F0000C81F8B50F2655FC13FBA2A2DE4F05241,40.680061340332,-73.9390487670898,Brooklyn,NB,New Building,321242204,3329705,NB,3000,false,18113,11/6/2019,11/5/2020 12:00,1557,FULTON ST,303,WATERFRONT PROPERTY MANA*,RESIDENTIAL: APARTMENT HOUSES,7,23
0101000020E6100000000000400C8052C0000000200F574440,1841350,0101000020110F000039613563A76C5FC1D6D26C65E7F05241,40.6801490783691,-74.0007476806641,Brooklyn,A1,ALT 1 Enlargement,322058517,3005226,A1,3001,true,2202,11/18/2019,11/8/2020 12:00,16,SECOND PLACE,306,SIGNATURE AUDIO DESIGN LL,RESIDENTIAL: APARTMENT HOUSES,3,4
0101000020E6100000000000C0E67F52C0000000200F574440,564500,0101000020110F00009D79A4B0676C5FC1D6D26C65E7F05241,40.6801490783691,-73.9984588623047,Brooklyn,A1,ALT 1 Enlargement,321412431,3005171,A1,3002,true,3392,8/5/2019,8/3/2020 12:00,67,2ND PLACE,306,RIDGE CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000E06E7F52C0000000800F574440,8419720,0101000020110F00002684FC119C6B5FC16CE6EFD0E7F05241,40.6801605224609,-73.9911422729492,Brooklyn,NB,New Building,302572632,3007326,NB,3003,false,56890,1/11/2019,1/1/2020 12:00,420,UNION STREET,306,CITNALTA CONSTRUCTION COR,EDUCATIONAL,3,
0101000020E6100000000000C0707152C00000002012574440,15725296,0101000020110F0000F08E7178D7535FC1579185C1EAF05241,40.6802406311035,-73.7725067138672,Queens,NB,New Building,421262706,4596156,NB,3004,false,106252,1/8/2019,1/8/2020 12:00,126-30,LOCUST  MANOR LANE,412,D & F CONSTRUCTION GROUP,RESIDENTIAL: APARTMENT HOUSES,14,82
0101000020E6100000000000205B7152C00000006012574440,511640,0101000020110F0000E791FDBCB2535FC15F4F3209EBF05241,40.680248260498,-73.7711868286133,Queens,A1,ALT 1 Enlargement,421541139,4270128,A1,3005,true,1564,6/11/2019,5/11/2020 12:00,127-09,172 STREET,412,MORELL BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000405A7F52C0000000C012574440,330000,0101000020110F0000C2046009796B5FC1716DB574EBF05241,40.6802597045898,-73.9898834228516,Brooklyn,A1,ALT 1 Enlargement,321114619,3007153,A1,3006,true,0,5/20/2019,12/24/2019 12:00,473,UNION  STREET,306,NYC BUILDING SOLUTIONS CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000020006F52C00000006014574440,435120,0101000020110F0000219F687BB24F5FC106539846EDF05241,40.6803092956543,-73.7343826293945,Queens,NB,New Building,402575361,4863289,NB,3007,false,2940,4/8/2019,1/4/2020 12:00,130-06,233 STREET,413,NEB CONSTRUCTION CO LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,1
0101000020E610000000000060D07D52C0000000C014574440,7062856,0101000020110F000017951300DC685FC188771BB2EDF05241,40.6803207397461,-73.9658432006836,Brooklyn,NB,New Building,321192598,3424141,NB,3008,false,47722,8/21/2019,8/20/2020 12:00,860,PACIFIC STREET,308,"J.A. JENNINGS, INC",BUSINESS,4,
0101000020E610000000000060477D52C00000006015574440,208350,0101000020110F0000FD57C14AF3675FC1BF614B65EEF05241,40.6803398132324,-73.9574813842773,Brooklyn,A1,ALT 1 Enlargement,321189254,3057859,A1,3009,true,0,4/9/2019,3/4/2020 12:00,166,LEFFERTS PLACE,303,EUDA CONSTRUCTION AND DES,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080FE7C52C0000000C015574440,7037696,0101000020110F0000C073A98177675FC17F89CED0EEF05241,40.6803512573242,-73.9530334472656,Brooklyn,NB,New Building,321550674,3053705,NB,3010,false,47552,9/3/2019,9/2/2020 12:00,1190,FULTON STREET,303,BBM CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,8,30
0101000020E6100000000000E0247E52C00000000017574440,433996,0101000020110F0000EF8D34886B695FC1066C2E37F0F05241,40.6803894042969,-73.9710006713867,Brooklyn,A1,ALT 1 Enlargement,321693011,3027847,A1,3011,true,593,8/28/2019,8/30/2020 12:00,565A,CARLTON AVENUE,308,"KGBL MFG,INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000C02D7E52C0000000A019574440,404000,0101000020110F000003096D9B7A695FC150C0C427F3F05241,40.6804695129395,-73.9715423583984,Brooklyn,A1,ALT 1 Enlargement,321697124,3027825,A1,3012,true,509,5/8/2019,2/17/2020 12:00,552,CARLTON AVE,308,KING KONG G/C  INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000020D47A52C0000000401A574440,1133828,0101000020110F00005EBE42D8C9635FC1BBC4F4DAF3F05241,40.6804885864258,-73.9191970825195,Brooklyn,NB,New Building,320911153,3041220,NB,3013,false,7661,11/22/2019,5/9/2020 12:00,223,HOWARD AVE,303,NYB BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E610000000000040837A52C0000000401B574440,923964,0101000020110F0000FCEC6E7840635FC1FE05A8F9F4F05241,40.6805191040039,-73.9142608642578,Brooklyn,A1,ALT 1 Enlargement,320912508,3041500,A1,3014,true,2287,11/22/2019,12/2/2020 12:00,122,THOMAS BOYLAND ST,316,CITY BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E6100000000000E0E37D52C0000000E01C574440,15535412,0101000020110F000021A77D1FFD685FC163628BCBF6F05241,40.6805686950684,-73.9670333862305,Brooklyn,NB,New Building,320912884,3332399,NB,3015,false,104969,4/12/2019,4/11/2020 12:00,834,PACIFIC STREET,308,HAPPY LIVING DEVELOPMENT,RESIDENTIAL: APARTMENT HOUSES,6,113
0101000020E6100000000000806D7E52C0000000401E574440,60000,0101000020110F0000C39296E4E6695FC162FDC155F8F05241,40.6806106567383,-73.9754333496094,Brooklyn,A1,ALT 1 Enlargement,302348813,3018602,A1,3016,true,585,4/19/2019,4/1/2020 12:00,482,BERGEN STREET,306,PINTCHIK INC,COMMERCIAL BUILDINGS - OLD CODE,4,2
0101000020E610000000000080867852C0000000801E574440,3013428,0101000020110F000012FCAF4EE05F5FC181D56E9DF8F05241,40.6806182861328,-73.8832092285156,Brooklyn,NB,New Building,300169706,3397926,NB,3017,false,20361,10/11/2019,10/10/2020 12:00,3025,FULTON STREET,305,BRIAN & CO GENERAL CONTRA,RESIDENTIAL 1-2 FAMILY HOUSES,3,8
0101000020E6100000000000003E7352C0000000E01F574440,138000,0101000020110F0000CEAF34F3E6565FC1BB83A527FAF05241,40.6806602478027,-73.8006591796875,Queens,A1,ALT 1 Enlargement,421694483,4259648,A1,3018,true,1064,11/4/2019,10/15/2020 12:00,141-07,116TH AVENUE,412,GAMON CONSTRUCTION CO INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000A0A07E52C00000008021574440,850000,0101000020110F0000438ADFBB3D6A5FC1C72089F9FBF05241,40.6807098388672,-73.9785537719727,Brooklyn,A1,ALT 1 Enlargement,320901342,3018672,A1,3019,true,300,9/9/2019,9/8/2020 12:00,647,WARREN STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E0217D52C00000008021574440,30466836,0101000020110F00005F703098B3675FC1C72089F9FBF05241,40.6807098388672,-73.955192565918,Brooklyn,NB,New Building,321128999,3057751,NB,3020,false,205857,9/10/2019,3/9/2020 12:00,1134,FULTON STREET,303,EMPIRE MANAGEMENT & CON*,RESIDENTIAL: APARTMENT HOUSES,10,182
0101000020E6100000000000403C7D52C00000008022574440,1111184,0101000020110F000036022465E0675FC167A03C18FDF05241,40.6807403564453,-73.9568023681641,Brooklyn,NB,New Building,320912544,3426226,NB,3021,false,7508,5/16/2019,5/9/2020 12:00,171,LEFFERTS PLACE,303,NYB BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000403C7D52C00000008022574440,1142116,0101000020110F000036022465E0675FC167A03C18FDF05241,40.6807403564453,-73.9568023681641,Brooklyn,NB,New Building,320912928,3426040,NB,3022,false,7717,5/14/2019,5/9/2020 12:00,173,LEFFERTS PLACE,303,NYB BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000E0D57F52C0000000C023574440,822600,0101000020110F00006111B0064B6C5FC10A0C9D7EFEF05241,40.680778503418,-73.997428894043,Brooklyn,A1,ALT 1 Enlargement,321945044,3004979,A1,3023,true,1624,8/21/2019,7/6/2020 12:00,91,1 PLACE,306,CASUR MANAGEMENT & MAINTE,RESIDENTIAL: APARTMENT HOUSES,6,6
0101000020E6100000000000A0177152C0000000C023574440,320000,0101000020110F0000FEF02B1540535FC10A0C9D7EFEF05241,40.680778503418,-73.7670669555664,Queens,A1,ALT 1 Enlargement,421883849,4270233,A1,3024,true,1535,8/29/2019,8/24/2020 12:00,174-67,128 AVE,412,ASSURED BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0797852C0000000C024574440,343650,0101000020110F0000D469CFDCCA5F5FC1069F509DFFF05241,40.6808090209961,-73.882438659668,Brooklyn,A1,ALT 1 Enlargement,321486771,3087714,A1,3025,true,0,4/17/2019,4/8/2020 12:00,3043,FULTON STREET,305,"EXPERTDESIGNERS, DESIGN &",BUSINESS,3,2
0101000020E610000000000060B67752C0000000C024574440,603840,0101000020110F00009AF63EC97E5E5FC1069F509DFFF05241,40.6808090209961,-73.8705062866211,Brooklyn,NB,New Building,321386601,3426614,NB,3026,false,4080,10/25/2019,9/3/2020 12:00,136,GLEN STREET,305,THIND BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E0E87E52C00000006025574440,10946968,0101000020110F0000FABF3075B86A5FC141DF805000F15241,40.6808280944824,-73.9829635620117,Brooklyn,NB,New Building,320912839,3426633,NB,3027,false,73966,10/30/2019,11/30/2019 12:00,313,BUTLER STREET,306,STORAGE CONSTRUCTION CO L,STORAGE: MODERATE HAZARD,3,
0101000020E6100000000000E07B7A52C0000000C027574440,2466716,0101000020110F00005EAE79F133635FC1968B6BF902F15241,40.6809005737305,-73.9138107299805,Brooklyn,NB,New Building,320752100,3426819,NB,3028,false,16667,11/6/2019,8/30/2020 12:00,279,SUMPTER STREET,316,SUNLIGHT CONSTRUCTION AA,RESIDENTIAL: APARTMENT HOUSES,5,17
0101000020E610000000000020DD7252C0000000C028574440,33596,0101000020110F00002204E96542565FC1F9401F1804F15241,40.6809310913086,-73.7947463989258,Queens,NB,New Building,421674708,4260371,NB,3029,false,227,10/9/2019,6/6/2020 12:00,116-35,146 STREET,412,OREO SERVICES INC,STORAGE: LOW HAZARD,1,
0101000020E610000000000020B87752C0000000A02A574440,603840,0101000020110F00007A1238C2815E5FC1484CB03106F15241,40.6809883117676,-73.8706130981445,Brooklyn,NB,New Building,321386594,3426615,NB,3030,false,4080,10/25/2019,9/3/2020 12:00,138,GLEN STREET,305,THIND BUILDERS NY INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000080AC7E52C0000000002B574440,1002996,0101000020110F0000467E9EE7516A5FC18FB8339D06F15241,40.6809997558594,-73.9792785644531,Brooklyn,NB,New Building,321385979,3830309,NB,3031,false,6777,9/9/2019,1/23/2020 12:00,625,WARREN STREET,306,SINGLA CONCEPTS INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000E0918052C0000000602B574440,66000,0101000020110F00004856F05C8A6D5FC10C26B70807F15241,40.6810111999512,-74.008903503418,Brooklyn,A1,ALT 1 Enlargement,321037542,3008292,A1,3032,true,802,1/30/2019,1/9/2020 12:00,232,VAN BRUNT STREET,306,JABUS BUILDING CORP,STORAGE: MODERATE HAZARD,2,
0101000020E6100000000000804B7352C0000000602B574440,57720,0101000020110F0000FDCF91E1FD565FC10C26B70807F15241,40.6810111999512,-73.8014831542969,Queens,NB,New Building,420954863,4259630,NB,3033,false,390,6/14/2019,4/20/2020 12:00,115-38,141 STREET,412,JRS CONSTRUCTION & EXPEDI,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000804B7352C0000000602B574440,94080,0101000020110F0000FDCF91E1FD565FC10C26B70807F15241,40.6810111999512,-73.8014831542969,Queens,A1,ALT 1 Enlargement,420954872,4259630,A1,3034,true,1418,11/14/2019,4/20/2020 12:00,115-38,141 STREET,412,JRS CONSTRUCTION & EXPEDI,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000C0707F52C0000000002C574440,569988,0101000020110F0000BA8F50419F6B5FC1E889E7BB07F15241,40.6810302734375,-73.9912567138672,Brooklyn,A1,ALT 1 Enlargement,320625347,3007119,A1,3035,true,1442,3/25/2019,3/9/2020 12:00,297,HOYT ST,306,CHAMPION 1 CONSTRUCTION O,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E610000000000080D67B52C0000000602C574440,250000,0101000020110F0000652D80B880655FC1A3FA6A2708F15241,40.6810417175293,-73.9349670410156,Brooklyn,A1,ALT 1 Enlargement,321376346,3047388,A1,3036,true,1925,7/24/2019,7/19/2020 12:00,418A,LEWIS AVENUE,303,ACHILLE & SON INC,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000020D47F52C0000000A02C574440,630000,0101000020110F000081F5B60D486C5FC11EF1176F08F15241,40.6810493469238,-73.9973220825195,Brooklyn,A1,ALT 1 Enlargement,321788678,3004961,A1,3037,true,399,10/29/2019,10/25/2020 12:00,220,CARROLL STREET,306,E. S. RENOVATION & CONST,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000C06B7A52C0000000A02C574440,1348265,0101000020110F00005FE4A68D18635FC11EF1176F08F15241,40.6810493469238,-73.9128265380859,Brooklyn,A1,ALT 1 Enlargement,320910724,3041354,A1,3038,true,4039,6/28/2019,1/23/2020 12:00,303,SUMPTER STREET,316,THE DIMENSION GROUP LLC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000206A7A52C0000000002D574440,1165056,0101000020110F000034B808CB15635FC1DE639BDA08F15241,40.6810607910156,-73.912727355957,Brooklyn,NB,New Building,321438832,3041353,NB,3039,false,7872,6/28/2019,1/23/2020 12:00,305,SUMPTER ST,316,THE DIMENSION GROUP LLC,RESIDENTIAL: APARTMENT HOUSES,4,9
0101000020E6100000000000E0997D52C0000000402D574440,10615892,0101000020110F00008B55336D7F685FC1B35B482209F15241,40.6810684204102,-73.962516784668,Brooklyn,NB,New Building,320909727,3425745,NB,3040,false,71729,9/17/2019,12/1/2019 12:00,909,ATLANTIC AVENUE,302,BRUNO FRUSTACI CONTRACTIN,RESIDENTIAL: APARTMENT HOUSES,9,78
0101000020E6100000000000604C7F52C0000000A02E574440,4757756,0101000020110F00007515F277616B5FC162B87FAC0AF15241,40.6811103820801,-73.9890365600586,Brooklyn,NB,New Building,321190992,3006959,NB,3041,false,32147,8/23/2019,8/22/2020 12:00,280,BOND STREET,306,K S K CONSTRUCTION GROUP,RESIDENTIAL: APARTMENT HOUSES,4,14
0101000020E6100000000000E0527D52C00000004030574440,697376,0101000020110F0000E27C6FD306685FC19E23647E0CF15241,40.6811599731445,-73.9581832885742,Brooklyn,NB,New Building,321184776,3809072,NB,3042,false,4712,5/9/2019,5/8/2020 12:00,573,CLASSON AVENUE,303,CUSTOMBUILT HOMES INC,RESIDENTIAL: APARTMENT HOUSES,4,4
0101000020E6100000000000E0A77552C00000008033574440,374292,0101000020110F0000860F0F79005B5FC13B3E2D2210F15241,40.6812591552734,-73.8383712768555,Queens,NB,New Building,421665692,4201991,NB,3043,false,2529,3/7/2019,1/31/2020 12:00,102-02,LIBERTY AVENUE,410,PAV-LAK CONTRACTING INC,MERCANTILE,1,
0101000020E610000000000000177852C00000002034574440,18021812,0101000020110F0000DDC2D4E9225F5FC1C6CD5DD510F15241,40.6812782287598,-73.8764038085938,Brooklyn,NB,New Building,302575256,3424693,NB,3044,false,121769,12/28/2018,12/28/2019 12:00,76,DINSMORE PLACE,305,LEON D. DEMATTEIS CONSTRU,EDUCATIONAL,5,
0101000020E6100000000000E04F7152C00000002036574440,360232,0101000020110F00006B4C05A19F535FC10F16C61213F15241,40.681339263916,-73.7705001831055,Queens,NB,New Building,421586126,4270098,NB,3045,false,2434,6/10/2019,1/23/2020 12:00,172-41,126 AVE,412,SINGLA CONCEPTS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020697E52C0000000C036574440,133780,0101000020110F000012CD2776DF695FC1B7B3F6C513F15241,40.6813583374023,-73.9751663208008,Brooklyn,A1,ALT 1 Enlargement,320514243,3027793,A1,3046,true,1101,6/21/2019,4/17/2020 12:00,227,FLATBUSH AVE,306,KNOCKOUT CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,2
0101000020E6100000000000400E7252C0000000C036574440,44400,0101000020110F0000B85B0500E3545FC1B7B3F6C513F15241,40.6813583374023,-73.7821197509766,Queens,NB,New Building,421723139,4619567,NB,3047,false,300,11/15/2019,1/23/2020 12:00,161-24,119 ROAD,412,SINGLA CONCEPTS INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000400E7252C0000000C036574440,444148,0101000020110F0000B85B0500E3545FC1B7B3F6C513F15241,40.6813583374023,-73.7821197509766,Queens,NB,New Building,421924056,4619567,NB,3048,false,3001,11/15/2019,1/23/2020 12:00,161-24,119TH ROAD,412,SINGLA CONCEPTS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000E0037B52C0000000C037574440,466671,0101000020110F0000D36DF4F31A645FC127EAAAE414F15241,40.6813888549805,-73.9221115112305,Brooklyn,A1,ALT 1 Enlargement,322023225,3337913,A1,3049,true,1084,7/31/2019,6/28/2020 12:00,299,CHAUNCEY STREET,303,JL WORKS INC,RESIDENTIAL: APARTMENT HOUSES,3,7
0101000020E610000000000040CD7A52C00000002038574440,938468,0101000020110F0000933EB92ABE635FC1C5802E5015F15241,40.6814002990723,-73.9187774658203,Brooklyn,NB,New Building,321194006,3424780,NB,3050,false,6341,11/12/2019,11/4/2020 12:00,340,CHAUNCEY STREET,303,HOLLIS NYC CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000E0CB7A52C00000008038574440,908720,0101000020110F0000D1F1D0D4BB635FC19B18B2BB15F15241,40.6814117431641,-73.9186935424805,Brooklyn,NB,New Building,321193882,3428553,NB,3051,false,6140,11/12/2019,11/4/2020 12:00,342,CHAUNCEY STREET,303,HOLLIS NYC CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,4,6
0101000020E610000000000060347A52C00000002039574440,1034964,0101000020110F0000E2164A7EBA625FC105C3E26E16F15241,40.6814308166504,-73.9094467163086,Brooklyn,NB,New Building,320910001,3425407,NB,3052,false,6993,6/3/2019,5/31/2020 12:00,389,SUMPTER STREET,316,YEDID BUILDERS INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000205D7152C00000006039574440,218500,0101000020110F0000308DAC22B6535FC1EDD48FB616F15241,40.6814384460449,-73.7713088989258,Queens,A1,ALT 1 Enlargement,421679963,4270089,A1,3053,true,708,3/21/2019,3/20/2020 12:00,172-24,125TH AVENUE,412,MIR ISLAM,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E6100000000000005E7C52C0000000C039574440,768268,0101000020110F0000092E8FE166665FC1CD70132217F15241,40.6814498901367,-73.9432373046875,Brooklyn,NB,New Building,321325017,3053350,NB,3054,false,5191,8/6/2019,2/15/2020 12:00,467,TOMPKINS AVE,303,GIM CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E610000000000020047B52C0000000C03A574440,856500,0101000020110F00003C4DAA601B645FC109C1C74018F15241,40.6814804077148,-73.9221267700195,Brooklyn,A1,ALT 1 Enlargement,321188594,3040758,A1,3055,true,2777,10/16/2019,7/20/2020 12:00,237,RALPH AVE,303,FOUR BORO ENTERPRISE INC,RESIDENTIAL: APARTMENT HOUSES,4,8
0101000020E6100000000000804B8052C0000000A03E574440,1142980,0101000020110F0000272CF3D2126D5FC137C9C2971CF15241,40.6815986633301,-74.0046081542969,Brooklyn,A1,ALT 1 Enlargement,320910582,3005179,A1,3056,true,3921,5/7/2019,5/6/2020 12:00,113,HAMILTON AVE,306,B CONTRACTORS GROUP LLC,ASSEMBLY: EATING & DRINKING,1,1
0101000020E610000000000080887152C0000000A03F574440,427375,0101000020110F0000F576EFCFFF535FC1624377B61DF15241,40.6816291809082,-73.7739562988281,Queens,A1,ALT 1 Enlargement,421924092,4268402,A1,3057,true,943,5/8/2019,1/11/2020 12:00,120-53,170 STREET,412,CYNMAR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000040417D52C00000000040574440,2838492,0101000020110F00006C7659E3E8675FC169F3FA211EF15241,40.681640625,-73.9571075439453,Brooklyn,NB,New Building,321186471,3399785,NB,3058,false,19179,10/24/2019,10/23/2020 12:00,1111,FULTON STREET,303,B CONTRACTORS GROUP LLC,RESIDENTIAL: APARTMENT HOUSES,7,18
0101000020E610000000000060C27E52C0000000A040574440,29638924,0101000020110F0000B75AC80F776A5FC128C62BD51EF15241,40.6816596984863,-73.9806137084961,Brooklyn,NB,New Building,321386175,3006277,NB,3059,false,200263,11/13/2019,11/12/2020 12:00,58,SAINT MARKS PLACE,302,L1C CORP,RESIDENTIAL: APARTMENT HOUSES,12,100
0101000020E6100000000000C0FA7F52C00000004042574440,805000,0101000020110F0000794A7AA9896C5FC1032D11A720F15241,40.6817092895508,-73.9996795654297,Brooklyn,A1,ALT 1 Enlargement,321517729,3004918,A1,3060,true,246,11/15/2019,5/15/2020 12:00,160,CARROLL STREET,306,U.S. CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,4,3
